order_id,user_id,order_amount,channel
ORD000773,46930,195.99,App
ORD000774,15881,148.03,WeChat_Mini
ORD000775,33555,25.63,App
ORD000776,26541,50.31,WeChat_Mini
ORD000777,1661,73.85,App
ORD000778,31982,84.81,WeChat_Mini
ORD000779,27135,147.9,WeChat_Mini
ORD000780,28846,103.77,WeChat_Mini
ORD000781,34565,30.93,WeChat_Mini
ORD000782,24973,122.02,App
ORD000783,40888,146.71,WeChat_Mini
ORD000784,28358,140.87,App
ORD000785,30749,213.71,WeChat_Mini
ORD000786,14752,175.41,WeChat_Mini
ORD000787,30081,129.98,WeChat_Mini
ORD000788,23450,85.1,App
ORD000789,25993,23.84,App
ORD000790,9429,126.94,WeChat_Mini
ORD000791,35669,106.29,App
ORD000792,17345,111.86,Kuaishou
ORD000793,34226,32.41,App
ORD000794,22341,37.91,Douyin
ORD000795,34502,209.04,App
ORD000796,33955,87.21,App
ORD000797,21921,155.28,App
ORD000798,21197,92.08,WeChat_Mini
ORD000799,21071,92.19,WeChat_Mini
ORD000800,8307,190.69,App
ORD000801,12588,59.57,nan
ORD000802,47433,97.21,App
ORD000803,43990,62.19,WeChat_Mini
ORD000804,31894,63.59,App
ORD000805,30979,70.29,App
ORD000806,2287,107.52,App
ORD000807,37314,61.37,WeChat_Mini
ORD000808,23158,245.82,Kuaishou
ORD000809,28853,44.01,WeChat_Mini
ORD000810,37911,77.52,Douyin
ORD000811,48459,63.32,WeChat_Mini
ORD000812,11679,286.46,WeChat_Mini
ORD000813,9299,105.35,App
ORD000814,31849,205.51,Kuaishou
ORD000815,40429,27.43,nan
ORD000816,14749,111.46,WeChat_Mini
ORD000817,48668,183.41,App
ORD000818,1094,96.14,App
ORD000819,46166,211.11,WeChat_Mini
ORD000820,13021,59.51,App
ORD000821,39612,277.96,App
ORD000822,24010,566.3,WeChat_Mini
ORD000823,47796,67.34,Douyin
ORD000824,26851,63.03,App
ORD000825,28392,287.93,WeChat_Mini
ORD000826,10619,318.51,App
ORD000827,21355,59.25,WeChat_Mini
ORD000828,6662,64.32,App
ORD000829,8315,71.85,Douyin
ORD000830,37204,30.71,nan
ORD000831,3147,43.17,App
ORD000832,1931,40.31,Douyin
ORD000833,15849,48.7,App
ORD000834,26011,87.55,Kuaishou
ORD000835,10948,108.57,nan
ORD000836,25319,311.19,App
ORD000837,48543,40.5,App
ORD000838,49071,197.84,WeChat_Mini
ORD000839,1597,75.85,WeChat_Mini
ORD000840,23046,86.52,WeChat_Mini
ORD000841,10735,154.45,App
ORD000842,42094,36.66,Douyin
ORD000843,1904,122.23,Kuaishou
ORD000844,23837,102.84,Douyin
ORD000845,40486,133.48,Douyin
ORD000846,26011,113.45,App
ORD000847,14840,641.78,Douyin
ORD000848,47625,54.04,App
ORD000849,46496,58.86,App
ORD000850,30211,54.68,App
ORD000851,40034,57.72,Douyin
ORD000852,3915,54.06,App
ORD000853,19852,233.04,WeChat_Mini
ORD000854,10015,280.45,App
ORD000855,24423,57.02,WeChat_Mini
ORD000856,31186,46.25,Kuaishou
ORD000857,49835,131.25,Douyin
ORD000858,33809,57.87,App
ORD000859,38483,149.36,Douyin
ORD000860,42399,105.88,nan
ORD000861,3593,26.77,WeChat_Mini
ORD000862,16358,310.44,App
ORD000863,16250,378.68,WeChat_Mini
ORD000864,46898,55.13,WeChat_Mini
ORD000865,7544,66.01,App
ORD000866,7368,113.15,App
ORD000867,14945,117.63,Douyin
ORD000868,30513,152.45,App
ORD000869,16034,449.51,nan
ORD000870,27839,78.14,Kuaishou
ORD000871,27002,47.53,Kuaishou
ORD000872,49768,29.86,App
ORD000873,49804,50.16,App
ORD000874,10747,87.66,WeChat_Mini
ORD000875,45788,378.28,Douyin
ORD000876,38914,59.5,App
ORD000877,22703,107.67,App
ORD000878,30409,88.84,WeChat_Mini
ORD000879,22617,232.92,WeChat_Mini
ORD000880,21320,679.63,WeChat_Mini
ORD000881,32691,58.87,App
ORD000882,26609,60.85,WeChat_Mini
ORD000883,13767,207.54,App
ORD000884,13312,155.32,WeChat_Mini
ORD000885,25105,394.4,App
ORD000886,16732,143.62,WeChat_Mini
ORD000887,48449,67.53,App
ORD000888,2199,144.39,WeChat_Mini
ORD000889,15603,218.54,Kuaishou
ORD000890,9132,173.54,Douyin
ORD000891,1449,135.07,Kuaishou
ORD000892,20639,211.31,Douyin
ORD000893,20692,229.39,WeChat_Mini
ORD000894,32951,271.98,WeChat_Mini
ORD000895,12214,151.26,WeChat_Mini
ORD000896,45386,78.75,WeChat_Mini
ORD000897,23422,101.23,WeChat_Mini
ORD000898,3476,236.32,WeChat_Mini
ORD000899,40748,46.83,WeChat_Mini
ORD000900,13757,120.9,WeChat_Mini
ORD000901,4691,65.72,WeChat_Mini
ORD000902,27105,92.11,App
ORD000903,23660,250.33,WeChat_Mini
ORD000904,48635,104.89,WeChat_Mini
ORD000905,47895,93.42,Douyin
ORD000906,35053,30.33,Kuaishou
ORD000907,31650,163.53,Kuaishou
ORD000908,31321,150.87,App
ORD000909,27026,508.06,WeChat_Mini
ORD000910,41005,70.37,Kuaishou
ORD000911,19274,107.27,WeChat_Mini
ORD000912,6478,109.89,Douyin
ORD000913,16441,317.97,Douyin
ORD000914,6405,83.41,App
ORD000915,34243,112.53,WeChat_Mini
ORD000916,6100,146.4,WeChat_Mini
ORD000917,23954,104.51,nan
ORD000918,35690,62.98,Kuaishou
ORD000919,39593,105.14,nan
ORD000920,47361,212.49,Douyin
ORD000921,3420,39.6,WeChat_Mini
ORD000922,26486,100.12,nan
ORD000923,1319,51.41,WeChat_Mini
ORD000924,19603,234.17,WeChat_Mini
ORD000925,16565,26.61,nan
ORD000926,28306,57.56,WeChat_Mini
ORD000927,17523,121.73,App
ORD000928,11359,314.95,WeChat_Mini
ORD000929,26131,85.4,WeChat_Mini
ORD000930,18705,57.73,Douyin
ORD000931,46729,405.42,WeChat_Mini
ORD000932,10344,28.26,WeChat_Mini
ORD000933,39219,15.5,Kuaishou
ORD000934,39767,128.0,Douyin
ORD000935,20399,60.24,WeChat_Mini
ORD000936,25376,39.77,App
ORD000937,16773,158.65,WeChat_Mini
ORD000938,44431,109.4,nan
ORD000939,36397,57.33,WeChat_Mini
ORD000940,11010,32.32,App
ORD000941,23238,180.9,App
ORD000942,20139,151.44,App
ORD000943,2949,83.15,App
ORD000944,26115,394.38,Kuaishou
ORD000945,32821,38.24,App
ORD000946,20485,26.56,App
ORD000947,32552,51.75,WeChat_Mini
ORD000948,16089,86.79,App
ORD000949,7844,109.36,App
ORD000950,46383,74.22,App
ORD000951,24128,119.3,App
ORD000952,38729,33.07,WeChat_Mini
ORD000953,12369,285.72,WeChat_Mini
ORD000954,42408,84.29,App
ORD000955,6719,220.05,WeChat_Mini
ORD000956,2459,118.41,WeChat_Mini
ORD000957,12373,129.72,Kuaishou
ORD000958,49532,142.0,WeChat_Mini
ORD000959,39154,128.79,App
ORD000960,13796,150.53,WeChat_Mini
ORD000961,6621,260.69,App
ORD000962,6117,105.34,App
ORD000963,43101,158.73,WeChat_Mini
ORD000964,42169,83.78,Douyin
ORD000965,29607,284.89,App
ORD000966,12166,52.4,Douyin
ORD000967,38726,380.22,App
ORD000968,22474,87.17,App
ORD000969,47173,28.66,Douyin
ORD000970,3448,99.73,App
ORD000971,34980,52.2,Kuaishou
ORD000972,41572,176.36,nan
ORD000973,25192,53.4,WeChat_Mini
ORD000974,3140,62.99,WeChat_Mini
ORD000975,21530,19.85,WeChat_Mini
ORD000976,39795,62.69,WeChat_Mini
ORD000977,20633,12.95,App
ORD000978,23960,25.35,WeChat_Mini
ORD000979,24715,165.39,App
ORD000980,17440,168.79,App
ORD000981,19112,126.52,App
ORD000982,42318,41.53,App
ORD000983,9057,86.65,WeChat_Mini
ORD000984,37667,89.76,App
ORD000985,41589,35.63,App
ORD000986,42116,299.68,App
ORD000987,14207,181.62,WeChat_Mini
ORD000988,2889,75.43,WeChat_Mini
ORD000989,24709,91.97,App
ORD000990,17158,106.35,App
ORD000991,31438,17.58,WeChat_Mini
ORD000992,21931,73.87,Kuaishou
ORD000993,41677,52.17,App
ORD000994,39144,40.39,Kuaishou
ORD000995,7083,71.89,Douyin
ORD000996,32012,379.23,WeChat_Mini
ORD000997,1049,150.31,WeChat_Mini
ORD000998,26359,57.0,WeChat_Mini
ORD000999,44288,142.32,Douyin
ORD001000,3429,275.75,Douyin
ORD001001,32605,188.61,WeChat_Mini
ORD001002,24523,94.42,App
ORD001003,25415,53.65,App
ORD001004,35328,157.37,WeChat_Mini
ORD001005,38658,123.32,App
ORD001006,25121,184.22,WeChat_Mini
ORD001007,19414,149.63,WeChat_Mini
ORD001008,31893,208.44,WeChat_Mini
ORD001009,26503,58.66,Kuaishou
ORD001010,20327,258.25,WeChat_Mini
ORD001011,13922,105.43,App
ORD001012,29417,473.53,Douyin
ORD001013,42042,51.87,WeChat_Mini
ORD001014,20915,360.96,Douyin
ORD001015,19535,105.46,App
ORD001016,22464,53.46,Kuaishou
ORD001017,42709,61.12,WeChat_Mini
ORD001018,24255,69.67,App
ORD001019,28018,126.38,WeChat_Mini
ORD001020,12622,136.77,WeChat_Mini
ORD001021,48095,56.89,App
ORD001022,45362,88.28,App
ORD001023,21877,499.6,WeChat_Mini
ORD001024,29148,358.54,App
ORD001025,25642,127.62,WeChat_Mini
ORD001026,30319,92.8,Kuaishou
ORD001027,3002,99.09,App
ORD001028,6988,147.06,App
ORD001029,47270,39.72,WeChat_Mini
ORD001030,29203,73.27,nan
ORD001031,16789,23.69,WeChat_Mini
ORD001032,45123,123.89,WeChat_Mini
ORD001033,48425,151.07,App
ORD001034,44063,61.16,App
ORD001035,17683,317.09,nan
ORD001036,31491,33.76,WeChat_Mini
ORD001037,28390,27.9,App
ORD001038,33943,107.72,Douyin
ORD001039,22199,208.03,Kuaishou
ORD001040,27216,346.24,Douyin
ORD001041,22937,62.36,App
ORD001042,24013,213.35,App
ORD001043,46905,87.29,WeChat_Mini
ORD001044,1685,78.41,Douyin
ORD001045,32470,182.53,Douyin
ORD001046,17706,151.69,Kuaishou
ORD001047,13694,25.51,WeChat_Mini
ORD001048,2122,293.31,WeChat_Mini
ORD001049,45950,271.53,WeChat_Mini
ORD001050,40672,54.57,Kuaishou
ORD001051,20117,123.55,App
ORD001052,30608,133.65,App
ORD001053,30461,110.89,Douyin
ORD001054,23733,57.96,App
ORD001055,39883,52.6,Kuaishou
ORD001056,48210,88.2,WeChat_Mini
ORD001057,14679,230.02,Kuaishou
ORD001058,9135,139.06,App
ORD001059,20047,66.92,App
ORD001060,38577,166.89,Kuaishou
ORD001061,10534,9.22,Douyin
ORD001062,28195,225.66,WeChat_Mini
ORD001063,38540,22.38,Kuaishou
ORD001064,24544,67.36,Douyin
ORD001065,41159,36.75,WeChat_Mini
ORD001066,31557,31.95,Douyin
ORD001067,16033,227.84,WeChat_Mini
ORD001068,16222,61.92,nan
ORD001069,1319,118.77,WeChat_Mini
ORD001070,6463,86.7,App
ORD001071,19135,131.85,App
ORD001072,29466,95.72,WeChat_Mini
ORD001073,45031,32.25,WeChat_Mini
ORD001074,41733,199.74,nan
ORD001075,43817,60.64,nan
ORD001076,5485,25.91,WeChat_Mini
ORD001077,2615,63.91,App
ORD001078,8572,299.05,WeChat_Mini
ORD001079,21906,177.71,WeChat_Mini
ORD001080,15661,68.11,Kuaishou
ORD001081,32539,68.07,App
ORD001082,23175,69.59,App
ORD001083,8446,474.09,WeChat_Mini
ORD001084,7372,122.19,App
ORD001085,20423,126.98,Kuaishou
ORD001086,7909,205.25,Kuaishou
ORD001087,40912,108.97,WeChat_Mini
ORD001088,23867,73.17,WeChat_Mini
ORD001089,26638,76.93,App
ORD001090,1455,85.01,nan
ORD001091,36628,87.38,App
ORD001092,17301,161.11,WeChat_Mini
ORD001093,1278,93.84,WeChat_Mini
ORD001094,20063,161.76,WeChat_Mini
ORD001095,45615,84.39,Douyin
ORD001096,38211,95.86,App
ORD001097,21107,18.2,Douyin
ORD001098,40944,187.37,App
ORD001099,49439,118.77,WeChat_Mini
ORD001100,32650,200.02,Douyin
ORD001101,29090,8.87,Douyin
ORD001102,3745,478.52,WeChat_Mini
ORD001103,34070,80.51,Douyin
ORD001104,20019,218.45,Douyin
ORD001105,9491,39.18,App
ORD001106,9820,146.97,WeChat_Mini
ORD001107,49289,38.76,App
ORD001108,30485,54.65,WeChat_Mini
ORD001109,20505,416.22,WeChat_Mini
ORD001110,41422,77.28,Kuaishou
ORD001111,14245,107.12,WeChat_Mini
ORD001112,1752,180.56,WeChat_Mini
ORD001113,2262,133.83,App
ORD001114,28343,101.53,App
ORD001115,46156,120.54,WeChat_Mini
ORD001116,7797,615.68,WeChat_Mini
ORD001117,8417,85.96,Kuaishou
ORD001118,3995,105.73,App
ORD001119,2486,208.62,Kuaishou
ORD001120,6981,217.98,WeChat_Mini
ORD001121,44306,232.67,WeChat_Mini
ORD001122,37439,150.05,WeChat_Mini
ORD001123,37711,36.07,App
ORD001124,3389,332.54,WeChat_Mini
ORD001125,18706,35.98,App
ORD001126,49254,114.68,App
ORD001127,18768,49.23,Kuaishou
ORD001128,20045,85.51,Douyin
ORD001129,32525,117.1,WeChat_Mini
ORD001130,45600,116.41,App
ORD001131,25880,126.16,App
ORD001132,26321,327.33,WeChat_Mini
ORD001133,19891,129.39,App
ORD001134,9209,74.05,App
ORD001135,41504,194.66,App
ORD001136,30922,233.13,App
ORD001137,33725,33.71,App
ORD001138,41149,145.17,Douyin
ORD001139,42766,157.74,App
ORD001140,37006,70.95,App
ORD001141,14033,270.58,Douyin
ORD001142,48154,79.83,App
ORD001143,34851,99.53,Douyin
ORD001144,2845,78.38,App
ORD001145,37155,91.15,App
ORD001146,44530,37.45,WeChat_Mini
ORD001147,46974,28.44,WeChat_Mini
ORD001148,1984,322.34,WeChat_Mini
ORD001149,29271,45.72,nan
ORD001150,10543,40.73,WeChat_Mini
ORD001151,45416,16.08,App
ORD001152,39707,53.99,App
ORD001153,33151,31.23,Douyin
ORD001154,3587,334.83,App
ORD001155,36848,201.92,WeChat_Mini
ORD001156,8771,51.91,WeChat_Mini
ORD001157,23047,545.63,App
ORD001158,27801,197.44,nan
ORD001159,9684,69.42,WeChat_Mini
ORD001160,21141,12.19,App
ORD001161,28019,562.7,Douyin
ORD001162,26257,29.62,WeChat_Mini
ORD001163,36355,24.14,App
ORD001164,9655,203.99,WeChat_Mini
ORD001165,9544,633.84,Douyin
ORD001166,27886,272.44,App
ORD001167,11315,141.33,WeChat_Mini
ORD001168,23270,144.87,Kuaishou
ORD001169,29254,178.17,App
ORD001170,42691,165.2,Kuaishou
ORD001171,11907,112.73,App
ORD001172,10452,97.84,WeChat_Mini
ORD001173,6077,85.62,Douyin
ORD001174,31133,49.25,App
ORD001175,10223,71.91,App
ORD001176,25698,23.23,WeChat_Mini
ORD001177,16166,83.21,WeChat_Mini
ORD001178,27223,40.82,App
ORD001179,29484,37.23,WeChat_Mini
ORD001180,16853,103.95,App
ORD001181,38827,274.13,App
ORD001182,23024,187.66,Douyin
ORD001183,17160,25.63,WeChat_Mini
ORD001184,49743,40.78,WeChat_Mini
ORD001185,49333,191.07,App
ORD001186,47286,41.02,Douyin
ORD001187,34277,75.21,Kuaishou
ORD001188,35698,139.78,App
ORD001189,40620,41.48,nan
ORD001190,38651,97.93,WeChat_Mini
ORD001191,27167,30.96,Kuaishou
ORD001192,24267,55.64,WeChat_Mini
ORD001193,35906,116.26,Douyin
ORD001194,30619,25.17,nan
ORD001195,20736,128.04,Kuaishou
ORD001196,21809,88.61,App
ORD001197,11994,140.05,Douyin
ORD001198,46509,107.68,App
ORD001199,48170,268.09,nan
ORD001200,24843,99.5,Douyin
ORD001201,28440,63.85,Douyin
ORD001202,48526,99.27,Kuaishou
ORD001203,14680,139.02,Douyin
ORD001204,29674,93.61,App
ORD001205,13894,92.99,WeChat_Mini
ORD001206,38802,51.34,WeChat_Mini
ORD001207,17604,52.97,Douyin
ORD001208,34164,29.31,App
ORD001209,24023,364.91,WeChat_Mini
ORD001210,5342,33.28,App
ORD001211,37791,51.71,Douyin
ORD001212,45005,50.67,Douyin
ORD001213,23801,184.18,App
ORD001214,4237,71.1,nan
ORD001215,9221,244.25,WeChat_Mini
ORD001216,38346,52.52,Kuaishou
ORD001217,22258,112.53,App
ORD001218,44552,46.14,App
ORD001219,8774,500.76,Kuaishou
ORD001220,44773,34.81,nan
ORD001221,42227,115.34,App
ORD001222,22815,149.46,WeChat_Mini
ORD001223,34362,125.34,Douyin
ORD001224,25194,77.62,App
ORD001225,6268,81.14,WeChat_Mini
ORD001226,38421,93.23,WeChat_Mini
ORD001227,49156,80.03,App
ORD001228,15744,194.63,WeChat_Mini
ORD001229,20310,527.64,App
ORD001230,12661,57.63,Douyin
ORD001231,31655,30.09,App
ORD001232,29297,83.88,Douyin
ORD001233,45186,708.94,App
ORD001234,37391,47.33,App
ORD001235,16628,334.05,WeChat_Mini
ORD001236,45105,344.52,App
ORD001237,48059,57.81,App
ORD001238,26359,141.91,App
ORD001239,19824,331.2,Kuaishou
ORD001240,31778,66.47,WeChat_Mini
ORD001241,43390,76.49,Douyin
ORD001242,36018,56.52,WeChat_Mini
ORD001243,38164,39.97,WeChat_Mini
ORD001244,10890,53.55,Kuaishou
ORD001245,35741,33.81,App
ORD001246,19093,92.51,App
ORD001247,42366,48.62,WeChat_Mini
ORD001248,15217,108.53,WeChat_Mini
ORD001249,40754,25.93,Kuaishou
ORD001250,18245,117.3,Kuaishou
ORD001251,43701,175.36,WeChat_Mini
ORD001252,27993,18.27,Douyin
ORD001253,28879,121.42,WeChat_Mini
ORD001254,33612,240.36,Kuaishou
ORD001255,18027,34.2,App
ORD001256,29064,343.11,nan
ORD001257,1088,125.87,App
ORD001258,15759,51.21,App
ORD001259,47996,86.09,App
ORD001260,38278,140.7,App
ORD001261,45700,95.66,Douyin
ORD001262,27936,138.52,WeChat_Mini
ORD001263,24095,43.1,Kuaishou
ORD001264,46310,103.08,Douyin
ORD001265,8881,29.05,App
ORD001266,49105,82.35,Kuaishou
ORD001267,43105,43.68,WeChat_Mini
ORD001268,23781,49.98,WeChat_Mini
ORD001269,26294,241.98,Kuaishou
ORD001270,49168,215.52,App
ORD001271,47991,146.54,App
ORD001272,16591,37.57,App
ORD001273,23106,69.89,App
ORD001274,43779,237.57,Kuaishou
ORD001275,8140,100.82,WeChat_Mini
ORD001276,30539,575.63,Kuaishou
ORD001277,16688,123.3,App
ORD001278,9097,104.97,App
ORD001279,20372,70.3,Douyin
ORD001280,4203,100.17,Kuaishou
ORD001281,15763,79.68,WeChat_Mini
ORD001282,37798,158.62,App
ORD001283,1061,193.52,WeChat_Mini
ORD001284,49251,48.0,Kuaishou
ORD001285,14524,31.03,App
ORD001286,12256,20.72,App
ORD001287,21397,135.15,WeChat_Mini
ORD001288,24156,37.24,WeChat_Mini
ORD001289,26225,16.08,Douyin
ORD001290,18387,122.84,Kuaishou
ORD001291,40877,661.43,WeChat_Mini
ORD001292,44285,89.58,App
ORD001293,23917,176.05,Kuaishou
ORD001294,20812,96.11,WeChat_Mini
ORD001295,19393,83.17,App
ORD001296,36233,187.78,App
ORD001297,32970,71.36,WeChat_Mini
ORD001298,35344,111.49,WeChat_Mini
ORD001299,28626,116.44,WeChat_Mini
ORD001300,45347,52.75,App
ORD001301,45136,199.07,WeChat_Mini
ORD001302,7539,78.26,WeChat_Mini
ORD001303,49434,49.18,WeChat_Mini
ORD001304,26949,138.27,Kuaishou
ORD001305,41413,43.87,WeChat_Mini
ORD001306,27582,92.07,nan
ORD001307,7303,89.36,WeChat_Mini
ORD001308,40178,214.59,nan
ORD001309,37965,131.6,App
ORD001310,26332,88.23,WeChat_Mini
ORD001311,15758,173.16,App
ORD001312,43900,273.74,App
ORD001313,24750,29929.94,App
ORD001314,49453,90.77,Douyin
ORD001315,48631,31.52,nan
ORD001316,27749,38.39,Douyin
ORD001317,22133,70.51,App
ORD001318,14073,55.28,WeChat_Mini
ORD001319,23135,77.51,App
ORD001320,48401,94.19,App
ORD001321,34739,137.52,WeChat_Mini
ORD001322,11406,85.08,WeChat_Mini
ORD001323,26464,132.85,Douyin
ORD001324,47497,94.78,App
ORD001325,21496,18.53,Kuaishou
ORD001326,37628,42.46,App
ORD001327,17045,80.22,App
ORD001328,2016,34.2,App
ORD001329,28647,145.47,App
ORD001330,32226,306.31,Douyin
ORD001331,49575,238.65,Kuaishou
ORD001332,45223,75.89,WeChat_Mini
ORD001333,4180,296.66,App
ORD001334,49092,101.39,WeChat_Mini
ORD001335,18568,68.74,WeChat_Mini
ORD001336,18641,55.11,App
ORD001337,21193,70.67,App
ORD001338,28179,65.99,App
ORD001339,34272,103.17,nan
ORD001340,10184,102.36,Kuaishou
ORD001341,48361,90.24,nan
ORD001342,48324,127.68,App
ORD001343,41564,233.34,Kuaishou
ORD001344,28843,192.41,WeChat_Mini
ORD001345,41415,27.44,Kuaishou
ORD001346,28514,11.67,App
ORD001347,5512,190.08,WeChat_Mini
ORD001348,14586,30.16,App
ORD001349,47769,75.2,App
ORD001350,7936,35.3,WeChat_Mini
ORD001351,12815,21.29,App
ORD001352,41029,138.82,Douyin
ORD001353,25733,165.23,WeChat_Mini
ORD001354,21287,56.76,Douyin
ORD001355,23906,11.33,WeChat_Mini
ORD001356,25246,58.15,WeChat_Mini
ORD001357,34785,123.15,nan
ORD001358,15841,27.57,App
ORD001359,4947,104.24,Kuaishou
ORD001360,31055,88.92,Douyin
ORD001361,10573,143.08,WeChat_Mini
ORD001362,25947,99.05,App
ORD001363,3733,41.33,App
ORD001364,11843,234.45,App
ORD001365,8667,79.3,WeChat_Mini
ORD001366,22803,88.07,Douyin
ORD001367,9688,42.67,Kuaishou
ORD001368,2658,63.14,WeChat_Mini
ORD001369,10559,44.35,Douyin
ORD001370,17708,78.39,nan
ORD001371,8005,354.02,nan
ORD001372,38686,30.04,nan
ORD001373,48848,24.76,WeChat_Mini
ORD001374,31199,292.05,App
ORD001375,11096,76.14,Douyin
ORD001376,42212,52.71,App
ORD001377,20248,206.84,App
ORD001378,9561,55.45,WeChat_Mini
ORD001379,13553,387.92,App
ORD001380,29467,154.83,WeChat_Mini
ORD001381,20457,60.93,App
ORD001382,4340,505.65,nan
ORD001383,24737,55.45,Kuaishou
ORD001384,14308,162.99,App
ORD001385,13533,114.37,App
ORD001386,20459,255.03,WeChat_Mini
ORD001387,20784,313.94,App
ORD001388,23281,92.35,App
ORD001389,42034,49.27,Douyin
ORD001390,41402,130.06,WeChat_Mini
ORD001391,26593,52.34,Douyin
ORD001392,23626,450.66,WeChat_Mini
ORD001393,34017,100.41,WeChat_Mini
ORD001394,2363,67.2,App
ORD001395,27661,104.35,App
ORD001396,19126,30.64,App
ORD001397,9467,41.38,App
ORD001398,29927,235.18,App
ORD001399,17889,53.22,WeChat_Mini
ORD001400,19476,38.96,App
ORD001401,7169,138.29,Kuaishou
ORD001402,37076,232.42,WeChat_Mini
ORD001403,30065,160.0,Douyin
ORD001404,37330,199.7,Douyin
ORD001405,8660,49.13,App
ORD001406,14199,28.86,WeChat_Mini
ORD001407,5664,299.19,WeChat_Mini
ORD001408,34888,69.54,Douyin
ORD001409,25256,73.65,WeChat_Mini
ORD001410,35236,260.49,WeChat_Mini
ORD001411,12515,140.47,Kuaishou
ORD001412,4612,129.63,WeChat_Mini
ORD001413,8583,508.77,WeChat_Mini
ORD001414,24721,53.8,App
ORD001415,10243,189.1,App
ORD001416,21978,94.22,Douyin
ORD001417,24074,111.59,Douyin
ORD001418,23803,305.75,Douyin
ORD001419,25024,135.13,Kuaishou
ORD001420,5369,138.47,App
ORD001421,38880,212.3,Kuaishou
ORD001422,21570,67.22,WeChat_Mini
ORD001423,33257,46.0,Douyin
ORD001424,20123,39.02,App
ORD001425,2924,18.67,App
ORD001426,7195,466.36,App
ORD001427,29538,37.24,App
ORD001428,8463,75.41,App
ORD001429,18614,72.14,WeChat_Mini
ORD001430,46280,115.11,Kuaishou
ORD001431,9688,172.88,App
ORD001432,26814,179.18,Douyin
ORD001433,40342,56.46,App
ORD001434,17175,78.75,WeChat_Mini
ORD001435,3313,112.85,App
ORD001436,40152,73.78,WeChat_Mini
ORD001437,48477,325.67,WeChat_Mini
ORD001438,36866,133.32,Douyin
ORD001439,8562,162.05,WeChat_Mini
ORD001440,9585,152.98,App
ORD001441,21902,230.16,App
ORD001442,33918,104.04,Douyin
ORD001443,22455,31.9,App
ORD001444,32261,123.93,WeChat_Mini
ORD001445,23463,53.46,WeChat_Mini
ORD001446,11059,58.97,App
ORD001447,10807,143.9,Kuaishou
ORD001448,44964,242.41,App
ORD001449,38172,91.56,WeChat_Mini
ORD001450,10542,115.25,WeChat_Mini
ORD001451,25975,351.35,WeChat_Mini
ORD001452,4477,109.14,WeChat_Mini
ORD001453,16461,721.51,WeChat_Mini
ORD001454,36063,141.52,Douyin
ORD001455,42021,22.01,App
ORD001456,26351,164.46,Douyin
ORD001457,40049,122.11,App
ORD001458,34134,252.6,WeChat_Mini
ORD001459,19844,154.25,WeChat_Mini
ORD001460,43287,80.58,Douyin
ORD001461,36395,33.8,WeChat_Mini
ORD001462,11296,76.16,WeChat_Mini
ORD001463,23386,45.59,Douyin
ORD001464,13015,56.58,App
ORD001465,28471,144.15,App
ORD001466,21622,342.38,App
ORD001467,32258,123.44,App
ORD001468,5604,34.58,WeChat_Mini
ORD001469,31785,128.47,nan
ORD001470,38998,234.46,App
ORD001471,17483,55.27,App
ORD001472,2182,80.87,nan
ORD001473,11001,91.08,App
ORD001474,4305,48.04,App
ORD001475,11483,151.2,nan
ORD001476,26881,81.72,Douyin
ORD001477,10330,125.92,App
ORD001478,31369,44.26,App
ORD001479,6763,63.44,WeChat_Mini
ORD001480,5662,160.44,App
ORD001481,20796,66.8,Douyin
ORD001482,44476,358.37,App
ORD001483,35104,65.38,nan
ORD001484,34349,107.74,App
ORD001485,13569,189.82,Kuaishou
ORD001486,30586,28.94,App
ORD001487,38930,22.01,WeChat_Mini
ORD001488,39368,26.56,nan
ORD001489,12745,247.17,Douyin
ORD001490,13723,57.89,WeChat_Mini
ORD001491,10379,696.84,App
ORD001492,18349,57.32,WeChat_Mini
ORD001493,8320,104.34,WeChat_Mini
ORD001494,42137,309.11,WeChat_Mini
ORD001495,47384,448.04,Douyin
ORD001496,35734,468.34,Kuaishou
ORD001497,23917,236.68,WeChat_Mini
ORD001498,2765,204.23,App
ORD001499,46314,144.61,Kuaishou
ORD001500,33673,167.79,WeChat_Mini
ORD001501,26420,57.92,App
ORD001502,19366,46.78,App
ORD001503,6206,89.77,App
ORD001504,29023,78.56,Douyin
ORD001505,12315,62.64,nan
ORD001506,36759,157.14,Douyin
ORD001507,37215,193.3,App
ORD001508,37422,96.61,WeChat_Mini
ORD001509,7531,293.54,App
ORD001510,49186,36.11,WeChat_Mini
ORD001511,33984,77.1,App
ORD001512,45692,50.73,WeChat_Mini
ORD001513,20825,20.22,WeChat_Mini
ORD001514,12382,84.26,Kuaishou
ORD001515,25255,81.66,App
